"Silver Health Insurance (Joseph Halliday) - 11 Employees,""214"",""Health Insurance"",""-141.1886"",""4401516"""
"Gold Health Insurance (Thomas Giron) - 10 Employees,""214"",""Health Insurance"",""-182.0647"",""4401657"""
"Bronze Health Insurance (Marisol Hagen) - 18 Employees,""214"",""Health Insurance"",""-144"",""4401839"""
"Randy Haugen training costs,""214"",""HR Training"",""-100.9964"",""4401983"""
"Silver Health Insurance (James Rodriguez) - 30 Employees,""214"",""Health Insurance"",""-414"",""4402084"""
"James Rodriguez training costs,""214"",""HR Training"",""-255.5038"",""4402498"""
"Luis Borja (Innovative Imagery Daily Wage),""214"",""Wage"",""-129.9749"",""4402753"""
"Ruben Beavers (Innovative Imagery Daily Wage),""214"",""Wage"",""-278.2576"",""4402883"""
"James Brock (Innovative Imagery Daily Wage),""214"",""Wage"",""-333.9824"",""4403162"""
"Marc Herring (Innovative Imagery Daily Wage),""214"",""Wage"",""-349.3988"",""4403496"""
"Christopher Lightfoot (Innovative Imagery Daily Wage),""214"",""Wage"",""-303.4113"",""4403845"""
"Chong Mitchell (Innovative Imagery Daily Wage),""214"",""Wage"",""-349.3913"",""4404149"""
"Anthony Russo (Innovative Imagery Daily Wage),""214"",""Wage"",""-346.8239"",""4404498"""
"Andrew Waters (Innovative Imagery Daily Wage),""214"",""Wage"",""-328.8617"",""4404845"""
"Corazon Edwards (Innovative Imagery Daily Wage),""214"",""Wage"",""-344.7382"",""4405174"""
"David Chance (Innovative Imagery Daily Wage),""214"",""Wage"",""-321.1991"",""4405519"""
"Claude Champagne (Innovative Imagery Daily Wage),""214"",""Wage"",""-351.9758"",""4405840"""
"Kelly Pederson (Tech & Gifts Daily Wage),""214"",""Wage"",""-85.47916"",""4406192"""
"Donald Simon (Tech & Gifts Daily Wage),""214"",""Wage"",""-140.8604"",""4406277"""
"Joann Carter (Tech & Gifts Daily Wage),""214"",""Wage"",""-93.71621"",""4406418"""
"Stephen Michael (Tech & Gifts Daily Wage),""214"",""Wage"",""-128.5018"",""4406512"""
"Betty Williams (Tech & Gifts Daily Wage),""214"",""Wage"",""-139.4092"",""4406640"""
"Gerald Brown (Tech & Gifts Daily Wage),""214"",""Wage"",""-166.763"",""4406780"""
"Timothy Sigler (Tech & Gifts Daily Wage),""214"",""Wage"",""-183.5293"",""4406947"""
"Jimmy Hendrickson (Tech & Gifts Daily Wage),""214"",""Wage"",""-161.6395"",""4407130"""
"Sean Smith (Tech & Gifts Daily Wage),""214"",""Wage"",""-160.5881"",""4407292"""
"Thomas Blane (Tech & Gifts Daily Wage),""214"",""Wage"",""-138.5482"",""4407452"""
"Tanya Sheehan (Tech & Gifts Daily Wage),""214"",""Wage"",""-99.01969"",""4407591"""
"Donald Chrisman (Tech & Gifts Daily Wage),""214"",""Wage"",""-132.3501"",""4407690"""
"Danielle Moore (Tech & Gifts Daily Wage),""214"",""Wage"",""-139.4092"",""4407822"""
"Robert West (Tech & Gifts Daily Wage),""214"",""Wage"",""-180.885"",""4407962"""
"Paul Dixon (HQ Ray Daily Wage),""214"",""Wage"",""-341.9167"",""4408143"""
"Cole Van (L&G Daily Wage),""214"",""Wage"",""-63.38768"",""4408485"""
"James Lynch (HQ Ray Daily Wage),""214"",""Wage"",""-343.3367"",""4408548"""
"Patricia Koch (Logistic&Ray Daily Wage),""214"",""Wage"",""-161.2868"",""4408892"""
"Gerald Torres (Logistic&Ray Daily Wage),""214"",""Wage"",""-161.2868"",""4409053"""
"Joseph Halliday (HQ Ray Daily Wage),""214"",""Wage"",""-348.523"",""4409215"""
"Thomas Giron (HQ Ray Daily Wage),""214"",""Wage"",""-359.559"",""4409563"""
"Marisol Hagen (HQ Ray Daily Wage),""214"",""Wage"",""-339.7172"",""4409923"""
"Theresa Mann (HQ Ray Daily Wage),""214"",""Wage"",""-352.9337"",""4410262"""
"Randy Haugen (HQ Ray Daily Wage),""214"",""Wage"",""-350.7277"",""4410615"""
"Rick Nowak (L&G Daily Wage),""214"",""Wage"",""-707.3986"",""4410966"""
"Adriana Mercedes (L&G Daily Wage),""214"",""Wage"",""-711.5614"",""4411673"""
"Robert Quinlan (L&G Daily Wage),""214"",""Wage"",""-699.0792"",""4412385"""
"Janet Gonzalez (L&G Daily Wage),""214"",""Wage"",""-696.8844"",""4413084"""
"Replacement for Leon Sadler (L&G Wage),""214"",""Replacement Wage"",""-586.0315"",""4413781"""
"Preston Gordon (L&G Daily Wage),""214"",""Wage"",""-701.7625"",""4414367"""
"Lisa Turner (L&G Daily Wage),""214"",""Wage"",""-703.2378"",""4415069"""
"Janet Dodd (L&G Daily Wage),""214"",""Wage"",""-690.7683"",""4415772"""
"Leann Gonzalez (L&G Daily Wage),""214"",""Wage"",""-460.5122"",""4416463"""
"Stanley Turner (L&G Daily Wage),""214"",""Wage"",""-701.8013"",""4416923"""
"Latoya Thomas (L&G Daily Wage),""214"",""Wage"",""-699.0792"",""4417625"""
"Patrick Klock (L&G Daily Wage),""214"",""Wage"",""-703.2378"",""4418324"""
"Sharon Snyder (L&G Daily Wage),""214"",""Wage"",""-460.5122"",""4419027"""
"Replacement for Monica Durbin (L&G Wage),""214"",""Replacement Wage"",""-868.6533"",""4419488"""
"Replacement for John Vanwinkle (L&G Wage),""214"",""Replacement Wage"",""-395.3119"",""4420356"""
"Phyllis Hoffer (L&G Daily Wage),""214"",""Wage"",""-711.5614"",""4420752"""
"Louise Smith (L&G Daily Wage),""214"",""Wage"",""-690.7683"",""4421463"""
"Robert Cunningham (HQ Ray Daily Wage),""214"",""Wage"",""-123.0044"",""4422154"""
"John Lewis (HQ Ray Daily Wage),""214"",""Wage"",""-374.2989"",""4422277"""
"Alvin Munoz (Tech & Gift Daily Wage),""214"",""Wage"",""-150.3721"",""4422652"""
"Edward Davis (Tech & Gift Daily Wage),""214"",""Wage"",""-131.2711"",""4422802"""
"Peggy Freese (Tech & Gift Daily Wage),""214"",""Wage"",""-110.5229"",""4422934"""
"Jerome Day (Tech & Gift Daily Wage),""214"",""Wage"",""-141.4797"",""4423044"""
"Nick Vazquez (Tech & Gift Daily Wage),""214"",""Wage"",""-140.6476"",""4423186"""
"Jeffrey Switzer (Tech & Gift Daily Wage),""214"",""Wage"",""-165.0597"",""4423326"""
"Michael Kruger (Tech & Gift Daily Wage),""214"",""Wage"",""-188.6396"",""4423491"""
"Jess Kaplan (Tech & Gift Daily Wage),""214"",""Wage"",""-201.2156"",""4423680"""
"Jimmy McKenna (Tech & Gift Daily Wage),""214"",""Wage"",""-196.4852"",""4423881"""
"Everett Beshears (Tech & Gift Daily Wage),""214"",""Wage"",""-247.2106"",""4424077"""
"Mark Powell (Tech & Gift Daily Wage),""214"",""Wage"",""-200.0321"",""4424324"""
"Barbara Nieves (Tech & Gift Daily Wage),""214"",""Wage"",""-190.5863"",""4424524"""
"Everett Young (Tech & Gift Daily Wage),""214"",""Wage"",""-201.2156"",""4424715"""
"Richard Campbell (G&J Daily Wage),""214"",""Wage"",""-141.1735"",""4424916"""
"Mary Hagedorn (Rest $ Foods Daily Wage),""214"",""Wage"",""-219.7172"",""4425057"""
"Replacement for Scott Rowe (Gift Dreams Wage),""214"",""Replacement Wage"",""-164.9376"",""4425276"""
"Terri Buentello (Gift Dreams Daily Wage),""214"",""Wage"",""-76.28173"",""4425441"""
"Amy Stanford (G&J Daily Wage),""214"",""Wage"",""-67.83186"",""4425518"""
"Replacement for Philip Kaiser (G&J Wage),""214"",""Replacement Wage"",""-111.9883"",""4425586"""
"Replacement for Sheila Johnson (G&J Wage),""214"",""Replacement Wage"",""-287.7856"",""4425698"""
"Marilyn Perkins (G&J Daily Wage),""214"",""Wage"",""-198.8492"",""4425986"""
"Thelma Harris (G&J Daily Wage),""214"",""Wage"",""-101.9955"",""4426185"""
"Lois Perez (G&J Daily Wage),""214"",""Wage"",""-115.4578"",""4426287"""
"Leeann Burr (WareHouse Ray Daily Wage),""214"",""Wage"",""-146.2951"",""4426402"""
"Kathleen Hinds (HQ Ray Daily Wage),""214"",""Wage"",""-325.8668"",""4426549"""
"James Rodriguez (HQ Ray Daily Wage),""214"",""Wage"",""-282.0737"",""4426875"""
"Michael Strickland (HQ Ray Daily Wage),""214"",""Wage"",""-325.4391"",""4427157"""
"Marshall Bailey (HQ Ray Daily Wage),""214"",""Wage"",""-322.8894"",""4427482"""
"Kyle Blackman (HQ Ray Daily Wage),""214"",""Wage"",""-322.919"",""4427805"""
"Margaret Brown (Rest $ Foods Daily Wage),""214"",""Wage"",""-228.2375"",""4428128"""
"Brent Green (Rest $ Foods Daily Wage),""214"",""Wage"",""-63.73698"",""4428356"""
"Jason Tate (Gift Dreams Daily Wage),""214"",""Wage"",""-178.324"",""4428420"""
"Anita Payne (Gift Dreams Daily Wage),""214"",""Wage"",""-40.2889"",""4428598"""
"Angela Munger (Gift Dreams Daily Wage),""214"",""Wage"",""-150"",""4428639"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""214"",""Wage"",""-240"",""4428789"""
"Kathleen Myers (Rest $ Foods Daily Wage),""214"",""Wage"",""-132"",""4429029"""
"Lori Mitchell (Rest $ Foods Daily Wage),""214"",""Wage"",""-193.6561"",""4429161"""
"Taxi Ride,""214"",""Taxi Ride"",""-70.51483"",""4429354"""
"Sold UMC Desert,""214"",""Item Sold"",""6400"",""4429425"""
"Sold inventory of WareHouse Ray,""214"",""Sold business inventory"",""382494.6"",""4423025"""
"Sold inventory of Logistic&Ray,""214"",""Sold business inventory"",""1379856"",""4040530"""
"Taxi Ride,""214"",""Taxi Ride"",""-68.05501"",""2660674"""
"Taxi Ride,""214"",""Taxi Ride"",""-102.9764"",""2660742"""
"Taxi Ride,""214"",""Taxi Ride"",""-33.79445"",""2660845"""
"Taxi Ride,""214"",""Taxi Ride"",""-12.75554"",""2660879"""
"Marketing campaigns for G&J,""213"",""Marketing"",""-2500"",""2660891"""
"Marketing campaigns for Tech & Gift,""213"",""Marketing"",""-9500"",""2663391"""
"Marketing campaigns for Gift Dreams,""213"",""Marketing"",""-2500"",""2672891"""
"Marketing campaigns for L&G,""213"",""Marketing"",""-6500"",""2675391"""
"Marketing campaigns for Tech & Gifts,""213"",""Marketing"",""-9500"",""2681891"""
"53 4th Avenue Rent,""213"",""Rent"",""-110"",""2691391"""
"G&J Revenue,""213"",""Revenue"",""69283.2"",""2691501"""
"4 5th Avenue Rent,""213"",""Rent"",""-80"",""2622218"""
"Innovative Imagery Revenue,""213"",""Revenue"",""10316.88"",""2622298"""
"13 3rd Avenue Rent,""213"",""Rent"",""-389"",""2611981"""
"Tech & Gift Revenue,""213"",""Revenue"",""307029"",""2612370"""
"14 6th Street Rent,""213"",""Rent"",""-422"",""2305341"""
"59 3rd Street Rent,""213"",""Rent"",""-76"",""2305763"""
"Gift Dreams Revenue,""213"",""Revenue"",""7878"",""2305839"""
"70 1st Street Rent,""213"",""Rent"",""-72"",""2297961"""
"46 4th Street Rent,""213"",""Rent"",""-531"",""2298033"""
"L&G Revenue,""213"",""Revenue"",""41400"",""2298564"""
"35 4th Avenue Rent,""213"",""Rent"",""-478"",""2257164"""
"13 Broadway Rent,""213"",""Rent"",""-1455"",""2257642"""
"Tech & Gifts Revenue,""213"",""Revenue"",""65891"",""2259097"""
"10 6th Street Rent,""213"",""Rent"",""-1266"",""2193206"""
"Rest $ Foods Revenue,""213"",""Revenue"",""4633.2"",""2194472"""
"38 5th Avenue Rent,""213"",""Rent"",""-67"",""2189839"""
"Silver Health Insurance (Joseph Halliday) - 11 Employees,""213"",""Health Insurance"",""-141.1886"",""2189906"""
"Gold Health Insurance (Thomas Giron) - 10 Employees,""213"",""Health Insurance"",""-182.0647"",""2190047"""
"Bronze Health Insurance (Marisol Hagen) - 18 Employees,""213"",""Health Insurance"",""-144"",""2190229"""
"Marisol Hagen training costs,""213"",""HR Training"",""-36.72074"",""2190373"""
"Randy Haugen training costs,""213"",""HR Training"",""-146.3711"",""2190410"""
"Silver Health Insurance (James Rodriguez) - 30 Employees,""213"",""Health Insurance"",""-414"",""2190556"""
"James Rodriguez training costs,""213"",""HR Training"",""-252.6111"",""2190970"""
"Luis Borja (Innovative Imagery Daily Wage),""213"",""Wage"",""-127.4264"",""2191223"""
"Ruben Beavers (Innovative Imagery Daily Wage),""213"",""Wage"",""-272.8016"",""2191350"""
"James Brock (Innovative Imagery Daily Wage),""213"",""Wage"",""-327.4337"",""2191623"""
"Marc Herring (Innovative Imagery Daily Wage),""213"",""Wage"",""-342.5479"",""2191950"""
"Christopher Lightfoot (Innovative Imagery Daily Wage),""213"",""Wage"",""-297.462"",""2192293"""
"Anthony Russo (Innovative Imagery Daily Wage),""213"",""Wage"",""-340.0234"",""2192590"""
"Andrew Waters (Innovative Imagery Daily Wage),""213"",""Wage"",""-322.4135"",""2192930"""
"Corazon Edwards (Innovative Imagery Daily Wage),""213"",""Wage"",""-344.7382"",""2193253"""
"David Chance (Innovative Imagery Daily Wage),""213"",""Wage"",""-314.9011"",""2193598"""
"Claude Champagne (Innovative Imagery Daily Wage),""213"",""Wage"",""-345.0743"",""2193913"""
"Kelly Pederson (Tech & Gifts Daily Wage),""213"",""Wage"",""-51.2875"",""2194258"""
"Woodrow Paden (Tech & Gifts Daily Wage),""213"",""Wage"",""-163.7919"",""2194309"""
"Donald Simon (Tech & Gifts Daily Wage),""213"",""Wage"",""-52.82266"",""2194473"""
"Gerald Brown (Tech & Gifts Daily Wage),""213"",""Wage"",""-166.763"",""2194525"""
"Steve Brooks (Tech & Gifts Daily Wage),""213"",""Wage"",""-168.826"",""2194692"""
"Timothy Sigler (Tech & Gifts Daily Wage),""213"",""Wage"",""-160.5881"",""2194861"""
"Jimmy Hendrickson (Tech & Gifts Daily Wage),""213"",""Wage"",""-115.4568"",""2195021"""
"Sean Smith (Tech & Gifts Daily Wage),""213"",""Wage"",""-206.4705"",""2195137"""
"Thomas Blane (Tech & Gifts Daily Wage),""213"",""Wage"",""-207.8223"",""2195343"""
"Tanya Sheehan (Tech & Gifts Daily Wage),""213"",""Wage"",""-222.7943"",""2195551"""
"Donald Chrisman (Tech & Gifts Daily Wage),""213"",""Wage"",""-154.4085"",""2195774"""
"Danielle Moore (Tech & Gifts Daily Wage),""213"",""Wage"",""-209.1138"",""2195928"""
"Robert West (Tech & Gifts Daily Wage),""213"",""Wage"",""-135.6637"",""2196137"""
"John Irwin (Tech & Gifts Daily Wage),""213"",""Wage"",""-48.23599"",""2196273"""
"Paul Dixon (HQ Ray Daily Wage),""213"",""Wage"",""-341.9167"",""2196321"""
"Cole Van (L&G Daily Wage),""213"",""Wage"",""-63.38768"",""2196663"""
"James Lynch (HQ Ray Daily Wage),""213"",""Wage"",""-343.3367"",""2196727"""
"Patricia Koch (Logistic&Ray Daily Wage),""213"",""Wage"",""-161.2868"",""2197070"""
"Gerald Torres (Logistic&Ray Daily Wage),""213"",""Wage"",""-161.2868"",""2197231"""
"Joseph Halliday (HQ Ray Daily Wage),""213"",""Wage"",""-348.523"",""2197393"""
"Thomas Giron (HQ Ray Daily Wage),""213"",""Wage"",""-359.559"",""2197741"""
"Marisol Hagen (HQ Ray Daily Wage),""213"",""Wage"",""-339.7172"",""2198101"""
"Theresa Mann (HQ Ray Daily Wage),""213"",""Wage"",""-352.9337"",""2198440"""
"Randy Haugen (HQ Ray Daily Wage),""213"",""Wage"",""-350.7277"",""2198793"""
"Rick Nowak (L&G Daily Wage),""213"",""Wage"",""-707.3986"",""2199144"""
"Robert Willis (L&G Daily Wage),""213"",""Wage"",""-703.2378"",""2199852"""
"Adriana Mercedes (L&G Daily Wage),""213"",""Wage"",""-711.5614"",""2200555"""
"Don Rogers (L&G Daily Wage),""213"",""Wage"",""-703.2378"",""2201266"""
"Lisa Turner (L&G Daily Wage),""213"",""Wage"",""-703.2378"",""2201970"""
"Replacement for Janet Dodd (L&G Wage),""213"",""Replacement Wage"",""-863.4604"",""2202673"""
"Leann Gonzalez (L&G Daily Wage),""213"",""Wage"",""-460.5122"",""2203536"""
"Stanley Turner (L&G Daily Wage),""213"",""Wage"",""-701.8013"",""2203997"""
"Replacement for Earl Manfredi (L&G Wage),""213"",""Replacement Wage"",""-877.2902"",""2204699"""
"Patrick Klock (L&G Daily Wage),""213"",""Wage"",""-703.2378"",""2205576"""
"Leo Simmons (L&G Daily Wage),""213"",""Wage"",""-701.8213"",""2206279"""
"Jose Kimble (L&G Daily Wage),""213"",""Wage"",""-690.7683"",""2206981"""
"Replacement for Sharon Snyder (L&G Wage),""213"",""Replacement Wage"",""-575.6403"",""2207672"""
"Monica Durbin (L&G Daily Wage),""213"",""Wage"",""-694.9227"",""2208247"""
"Replacement for Louise Smith (L&G Wage),""213"",""Replacement Wage"",""-863.4604"",""2208942"""
"Gary Rhodes (L&G Daily Wage),""213"",""Wage"",""-699.0792"",""2209806"""
"Robert Cunningham (HQ Ray Daily Wage),""213"",""Wage"",""-123.0044"",""2210505"""
"John Lewis (HQ Ray Daily Wage),""213"",""Wage"",""-374.2989"",""2210628"""
"Alvin Munoz (Tech & Gift Daily Wage),""213"",""Wage"",""-131.5756"",""2211002"""
"Edward Davis (Tech & Gift Daily Wage),""213"",""Wage"",""-150.0241"",""2211134"""
"Peggy Freese (Tech & Gift Daily Wage),""213"",""Wage"",""-92.10245"",""2211284"""
"Jerome Day (Tech & Gift Daily Wage),""213"",""Wage"",""-141.4797"",""2211376"""
"Nick Vazquez (Tech & Gift Daily Wage),""213"",""Wage"",""-164.0888"",""2211517"""
"Jeffrey Switzer (Tech & Gift Daily Wage),""213"",""Wage"",""-165.0597"",""2211681"""
"Michael Kruger (Tech & Gift Daily Wage),""213"",""Wage"",""-188.6396"",""2211846"""
"Georgia Adams (Tech & Gift Daily Wage),""213"",""Wage"",""-239.706"",""2212035"""
"Jimmy McKenna (Tech & Gift Daily Wage),""213"",""Wage"",""-196.4852"",""2212275"""
"Everett Beshears (Tech & Gift Daily Wage),""213"",""Wage"",""-247.2106"",""2212471"""
"Mark Powell (Tech & Gift Daily Wage),""213"",""Wage"",""-200.0321"",""2212718"""
"Everett Young (Tech & Gift Daily Wage),""213"",""Wage"",""-201.2156"",""2212918"""
"Richard Campbell (G&J Daily Wage),""213"",""Wage"",""-211.7602"",""2213120"""
"Scott Rowe (Gift Dreams Daily Wage),""213"",""Wage"",""-131.9501"",""2213331"""
"Terri Buentello (Gift Dreams Daily Wage),""213"",""Wage"",""-152.5635"",""2213463"""
"Philip Kaiser (G&J Daily Wage),""213"",""Wage"",""-179.1813"",""2213616"""
"Sheila Johnson (G&J Daily Wage),""213"",""Wage"",""-255.8095"",""2213795"""
"Patsy Davison (G&J Daily Wage),""213"",""Wage"",""-145.5928"",""2214051"""
"Thelma Harris (G&J Daily Wage),""213"",""Wage"",""-142.7937"",""2214196"""
"Lois Perez (G&J Daily Wage),""213"",""Wage"",""-144.3222"",""2214339"""
"Leeann Burr (WareHouse Ray Daily Wage),""213"",""Wage"",""-146.2951"",""2214483"""
"Kathleen Hinds (HQ Ray Daily Wage),""213"",""Wage"",""-325.8668"",""2214630"""
"James Rodriguez (HQ Ray Daily Wage),""213"",""Wage"",""-282.0737"",""2214955"""
"Michael Strickland (HQ Ray Daily Wage),""213"",""Wage"",""-325.4391"",""2215237"""
"Marshall Bailey (HQ Ray Daily Wage),""213"",""Wage"",""-322.8894"",""2215563"""
"Kyle Blackman (HQ Ray Daily Wage),""213"",""Wage"",""-322.919"",""2215886"""
"Margaret Brown (Rest $ Foods Daily Wage),""213"",""Wage"",""-91.29498"",""2216209"""
"Brent Green (Rest $ Foods Daily Wage),""213"",""Wage"",""-47.80274"",""2216300"""
"Jason Tate (Gift Dreams Daily Wage),""213"",""Wage"",""-158.5102"",""2216348"""
"Anita Payne (Gift Dreams Daily Wage),""213"",""Wage"",""-60.43335"",""2216506"""
"Angela Munger (Gift Dreams Daily Wage),""213"",""Wage"",""-180"",""2216567"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""213"",""Wage"",""-240"",""2216747"""
"Kathleen Myers (Rest $ Foods Daily Wage),""213"",""Wage"",""-154"",""2216987"""
"Lori Mitchell (Rest $ Foods Daily Wage),""213"",""Wage"",""-193.6561"",""2217141"""
"Tracy Stevens (Rest $ Foods Daily Wage),""213"",""Wage"",""-184.4018"",""2217335"""
"Taxi Ride,""213"",""Taxi Ride"",""-63.45509"",""2217519"""
"59 3rd Street delivery from AJ Pederson & Son,""213"",""Delivery Contract"",""-37750"",""2217583"""
"Purchase from IKA Coffee Shop,""213"",""Item Purchase"",""-14.766"",""2255333"""
"Purchase from IKA Coffee Shop,""213"",""Item Purchase"",""-16.692"",""2255347"""
"Taxi Ride,""213"",""Taxi Ride"",""-64.07108"",""2255364"""
"Euro Energy High payout,""213"",""Investment Payout"",""496730.2"",""2255428"""
"Marketing campaigns for G&J,""212"",""Marketing"",""-2500"",""1758698"""
"Marketing campaigns for Tech & Gift,""212"",""Marketing"",""-9500"",""1761198"""
"Marketing campaigns for Gift Dreams,""212"",""Marketing"",""-2500"",""1770698"""
"Marketing campaigns for L&G,""212"",""Marketing"",""-6500"",""1773198"""
"53 4th Avenue Rent,""212"",""Rent"",""-110"",""1779698"""
"G&J Revenue,""212"",""Revenue"",""68962.4"",""1779808"""
"4 5th Avenue Rent,""212"",""Rent"",""-80"",""1710846"""
"Innovative Imagery Revenue,""212"",""Revenue"",""8024.24"",""1710926"""
"13 3rd Avenue Rent,""212"",""Rent"",""-389"",""1702901"""
"Tech & Gift Revenue,""212"",""Revenue"",""244041"",""1703290"""
"14 6th Street Rent,""212"",""Rent"",""-422"",""1459249"""
"59 3rd Street Rent,""212"",""Rent"",""-76"",""1459671"""
"Gift Dreams Revenue,""212"",""Revenue"",""12935"",""1459747"""
"70 1st Street Rent,""212"",""Rent"",""-72"",""1446812"""
"46 4th Street Rent,""212"",""Rent"",""-531"",""1446884"""
"L&G Revenue,""212"",""Revenue"",""48900"",""1447415"""
"35 4th Avenue Rent,""212"",""Rent"",""-478"",""1398515"""
"13 Broadway Rent,""212"",""Rent"",""-1455"",""1398993"""
"Tech & Gifts Revenue,""212"",""Revenue"",""134604"",""1400448"""
"10 6th Street Rent,""212"",""Rent"",""-1266"",""1265844"""
"Rest $ Foods Revenue,""212"",""Revenue"",""5053.1"",""1267110"""
"38 5th Avenue Rent,""212"",""Rent"",""-67"",""1262057"""
"Silver Health Insurance (Joseph Halliday) - 11 Employees,""212"",""Health Insurance"",""-141.1886"",""1262124"""
"Gold Health Insurance (Thomas Giron) - 10 Employees,""212"",""Health Insurance"",""-182.0647"",""1262265"""
"Bronze Health Insurance (Marisol Hagen) - 18 Employees,""212"",""Health Insurance"",""-144"",""1262448"""
"Marisol Hagen training costs,""212"",""HR Training"",""-73.05195"",""1262592"""
"Randy Haugen training costs,""212"",""HR Training"",""-144.7159"",""1262665"""
"Silver Health Insurance (James Rodriguez) - 30 Employees,""212"",""Health Insurance"",""-414"",""1262809"""
"James Rodriguez training costs,""212"",""HR Training"",""-249.7712"",""1263223"""
"Luis Borja (Innovative Imagery Daily Wage),""212"",""Wage"",""-97.16608"",""1263473"""
"Ruben Beavers (Innovative Imagery Daily Wage),""212"",""Wage"",""-208.0186"",""1263570"""
"Marc Herring (Innovative Imagery Daily Wage),""212"",""Wage"",""-261.2021"",""1263778"""
"Christopher Lightfoot (Innovative Imagery Daily Wage),""212"",""Wage"",""-226.8229"",""1264039"""
"Chong Mitchell (Innovative Imagery Daily Wage),""212"",""Wage"",""-271.7488"",""1264266"""
"Anthony Russo (Innovative Imagery Daily Wage),""212"",""Wage"",""-259.2771"",""1264538"""
"Andrew Waters (Innovative Imagery Daily Wage),""212"",""Wage"",""-245.849"",""1264797"""
"Corazon Edwards (Innovative Imagery Daily Wage),""212"",""Wage"",""-268.1297"",""1265043"""
"David Chance (Innovative Imagery Daily Wage),""212"",""Wage"",""-240.1207"",""1265311"""
"Claude Champagne (Innovative Imagery Daily Wage),""212"",""Wage"",""-263.1285"",""1265551"""
"Kelly Pederson (Tech & Gifts Daily Wage),""212"",""Wage"",""-136.7667"",""1265815"""
"Verna Jessup (Tech & Gifts Daily Wage),""212"",""Wage"",""-72.11343"",""1265951"""
"Ann Focht (Tech & Gifts Daily Wage),""212"",""Wage"",""-45.4743"",""1266023"""
"Stephen Michael (Tech & Gifts Daily Wage),""212"",""Wage"",""-299.3268"",""1266069"""
"Betty Williams (Tech & Gifts Daily Wage),""212"",""Wage"",""-232.3487"",""1266368"""
"Gerald Brown (Tech & Gifts Daily Wage),""212"",""Wage"",""-285.8795"",""1266601"""
"Steve Brooks (Tech & Gifts Daily Wage),""212"",""Wage"",""-289.416"",""1266887"""
"Timothy Sigler (Tech & Gifts Daily Wage),""212"",""Wage"",""-275.2939"",""1267176"""
"Sean Smith (Tech & Gifts Daily Wage),""212"",""Wage"",""-275.2939"",""1267451"""
"Thomas Blane (Tech & Gifts Daily Wage),""212"",""Wage"",""-230.9136"",""1267726"""
"Donald Chrisman (Tech & Gifts Daily Wage),""212"",""Wage"",""-264.7003"",""1267957"""
"Danielle Moore (Tech & Gifts Daily Wage),""212"",""Wage"",""-46.46973"",""1268222"""
"Robert West (Tech & Gifts Daily Wage),""212"",""Wage"",""-271.3275"",""1268269"""
"Paul Dixon (HQ Ray Daily Wage),""212"",""Wage"",""-341.9167"",""1268540"""
"Cole Van (L&G Daily Wage),""212"",""Wage"",""-63.38768"",""1268882"""
"James Lynch (HQ Ray Daily Wage),""212"",""Wage"",""-343.3367"",""1268945"""
"Patricia Koch (Logistic&Ray Daily Wage),""212"",""Wage"",""-161.2868"",""1269289"""
"Gerald Torres (Logistic&Ray Daily Wage),""212"",""Wage"",""-161.2868"",""1269450"""
"Joseph Halliday (HQ Ray Daily Wage),""212"",""Wage"",""-348.523"",""1269611"""
"Thomas Giron (HQ Ray Daily Wage),""212"",""Wage"",""-359.559"",""1269960"""
"Marisol Hagen (HQ Ray Daily Wage),""212"",""Wage"",""-339.7172"",""1270319"""
"Theresa Mann (HQ Ray Daily Wage),""212"",""Wage"",""-352.9337"",""1270659"""
"Randy Haugen (HQ Ray Daily Wage),""212"",""Wage"",""-350.7277"",""1271012"""
"Rick Nowak (L&G Daily Wage),""212"",""Wage"",""-707.3986"",""1271362"""
"Robert Willis (L&G Daily Wage),""212"",""Wage"",""-703.2378"",""1272070"""
"Charles Stein (L&G Daily Wage),""212"",""Wage"",""-707.3986"",""1272773"""
"Replacement for Adriana Mercedes (L&G Wage),""212"",""Replacement Wage"",""-889.4518"",""1273480"""
"Replacement for Don Rogers (L&G Wage),""212"",""Replacement Wage"",""-879.0472"",""1274370"""
"Replacement for Robert Quinlan (L&G Wage),""212"",""Replacement Wage"",""-873.849"",""1275249"""
"Janet Gonzalez (L&G Daily Wage),""212"",""Wage"",""-696.8844"",""1276123"""
"David Wilson (L&G Daily Wage),""212"",""Wage"",""-690.7683"",""1276820"""
"Preston Gordon (L&G Daily Wage),""212"",""Wage"",""-701.7625"",""1277510"""
"Lisa Turner (L&G Daily Wage),""212"",""Wage"",""-703.2378"",""1278212"""
"Janet Dodd (L&G Daily Wage),""212"",""Wage"",""-690.7683"",""1278915"""
"Leann Gonzalez (L&G Daily Wage),""212"",""Wage"",""-460.5122"",""1279606"""
"Replacement for Latoya Thomas (L&G Wage),""212"",""Replacement Wage"",""-291.283"",""1280067"""
"Leo Simmons (L&G Daily Wage),""212"",""Wage"",""-701.8213"",""1280358"""
"Jose Kimble (L&G Daily Wage),""212"",""Wage"",""-690.7683"",""1281060"""
"Sharon Snyder (L&G Daily Wage),""212"",""Wage"",""-460.5122"",""1281751"""
"Monica Durbin (L&G Daily Wage),""212"",""Wage"",""-694.9227"",""1282211"""
